,CSI300_Returns
2022-04-25 15:00:00,-0.04942057182685222
2022-04-26 15:00:00,-0.008071718128700556
2022-04-27 15:00:00,0.029443121753174983
2022-04-28 15:00:00,0.006564231300539181
2022-04-29 15:00:00,0.024261947639127257
2022-05-05 15:00:00,-0.001501603115948491
2022-05-06 15:00:00,-0.025284260660451197
2022-05-09 15:00:00,-0.00802765032369146
2022-05-10 15:00:00,0.010943312958015206
2022-05-11 15:00:00,0.014427703746380915
2022-05-12 15:00:00,-0.0044469865392342545
2022-05-13 15:00:00,0.007542854544627886
2022-05-16 15:00:00,-0.008038509349721168
2022-05-17 15:00:00,0.012474441669684033
2022-05-18 15:00:00,-0.003491480826723903
2022-05-19 15:00:00,0.0019267733924355213
2022-05-20 15:00:00,0.01950230803172648
2022-05-23 15:00:00,-0.0057920102899750026
2022-05-24 15:00:00,-0.02339137001165492
2022-05-25 15:00:00,0.006068038624715166
2022-05-26 15:00:00,0.0024769666354889086
2022-05-27 15:00:00,0.002067144454134029
2022-05-30 15:00:00,0.006927525632427045
2022-05-31 15:00:00,0.015512390749120364
2022-06-01 15:00:00,-0.0020384612301312943
2022-06-02 15:00:00,0.0015652027053834061
2022-06-06 15:00:00,0.018710239384197136
2022-06-07 15:00:00,0.00313087707043902
2022-06-08 15:00:00,0.009734972255579288
2022-06-09 15:00:00,-0.010459588699231803
2022-06-10 15:00:00,0.015163753057679585
2022-06-13 15:00:00,-0.011710539029829992
2022-06-14 15:00:00,0.007867253573565103
2022-06-15 15:00:00,0.013240709815955487
2022-06-16 15:00:00,-0.006581338612541177
2022-06-17 15:00:00,0.01387815244269186
2022-06-20 15:00:00,0.004963606316054525
2022-06-21 15:00:00,-0.0011239292294292769
2022-06-22 15:00:00,-0.012701922432943324
2022-06-23 15:00:00,0.017153329887934055
2022-06-24 15:00:00,0.011716304838296443
2022-06-27 15:00:00,0.011261470816133157
2022-06-28 15:00:00,0.010407280269742802
2022-06-29 15:00:00,-0.015401256951149023
2022-06-30 15:00:00,0.014396892175863707
2022-07-01 15:00:00,-0.004078674682344241
2022-07-04 15:00:00,0.006562402340206219
2022-07-05 15:00:00,-0.0014439404467536665
2022-07-06 15:00:00,-0.01460473118137795
2022-07-07 15:00:00,0.004408664815026553
2022-07-08 15:00:00,-0.003306557284373235
2022-07-11 15:00:00,-0.016745984956131332
2022-07-12 15:00:00,-0.009414904416271463
2022-07-13 15:00:00,0.0018182646847018091
2022-07-14 15:00:00,0.00014173445063736523
2022-07-15 15:00:00,-0.017016575050932792
2022-07-18 15:00:00,0.010370299374091285
2022-07-19 15:00:00,-0.005415314004905691
2022-07-20 15:00:00,0.0033875492842558863
2022-07-21 15:00:00,-0.011145447945116738
2022-07-22 15:00:00,0.0005137559737735664
2022-07-25 15:00:00,-0.006037892055089422
2022-07-26 15:00:00,0.007912299071265005
2022-07-27 15:00:00,-0.004931752083937924
2022-07-28 15:00:00,0.00015090996745903418
2022-07-29 15:00:00,-0.013150898343229911
2022-08-01 15:00:00,0.004454687306322258
2022-08-02 15:00:00,-0.019494072402407303
2022-08-03 15:00:00,-0.00975124567083141
2022-08-04 15:00:00,0.008498035173755802
2022-08-05 15:00:00,0.01350089101970009
2022-08-08 15:00:00,-0.0021257370647161933
2022-08-09 15:00:00,0.001980702082840846
2022-08-10 15:00:00,-0.011200708362386624
2022-08-11 15:00:00,0.020391936000386357
2022-08-12 15:00:00,-0.000570114605721983
2022-08-15 15:00:00,-0.0013057507816466307
2022-08-16 15:00:00,-0.0018736265371875893
2022-08-17 15:00:00,0.009364080025141996
2022-08-18 15:00:00,-0.008740659678280971
2022-08-19 15:00:00,-0.006943805836588046
2022-08-22 15:00:00,0.007304784607780279
2022-08-23 15:00:00,-0.004858233367727727
2022-08-24 15:00:00,-0.018904408595811772
2022-08-25 15:00:00,0.008284327468061514
2022-08-26 15:00:00,-0.0021121462414384062
2022-08-29 15:00:00,-0.004388265449524531
2022-08-30 15:00:00,-0.0033565793349121797
2022-08-31 15:00:00,0.0007474617765859115
2022-09-01 15:00:00,-0.008605559001796603
2022-09-02 15:00:00,-0.004977175211212326
2022-09-05 15:00:00,-0.0020346638199384426
2022-09-06 15:00:00,0.009178053917262785
2022-09-07 15:00:00,0.0006669825053065015
2022-09-08 15:00:00,-0.004266133791436366
2022-09-09 15:00:00,0.01389497082721114
2022-09-13 15:00:00,0.004232535377875157
2022-09-14 15:00:00,-0.011129707041727888
2022-09-15 15:00:00,-0.00940640174705365
2022-09-16 15:00:00,-0.023450017091624642
2022-09-19 15:00:00,-0.0011906630858030676
2022-09-20 15:00:00,0.0012311608647870287
2022-09-21 15:00:00,-0.007399571011871053
2022-09-22 15:00:00,-0.008809717299443687
2022-09-23 15:00:00,-0.0034431676273807277
2022-09-26 15:00:00,-0.005016543996179346
2022-09-27 15:00:00,0.014496319510634903
2022-09-28 15:00:00,-0.01633617184720071
2022-09-29 15:00:00,-0.00040911954204525536
2022-09-30 15:00:00,-0.00581585210525426
2022-10-10 15:00:00,-0.022063424618870897
2022-10-11 15:00:00,0.0018141131943532063
2022-10-12 15:00:00,0.015188964244232217
2022-10-13 15:00:00,-0.008359127580155779
2022-10-14 15:00:00,0.02392878420072253
2022-10-17 15:00:00,0.0010259286878455676
2022-10-18 15:00:00,-0.0021176099210798993
2022-10-19 15:00:00,-0.016083613991700996
2022-10-20 15:00:00,-0.005721278521691908
2022-10-21 15:00:00,-0.0032048559986613823
2022-10-24 15:00:00,-0.02926068229203127
2022-10-25 15:00:00,-0.0016290921717292406
2022-10-26 15:00:00,0.008118227929659216
2022-10-27 15:00:00,-0.007043638322671297
2022-10-28 15:00:00,-0.02473470625572416
2022-10-31 15:00:00,-0.009212952367183003
2022-11-01 15:00:00,0.03575959142058016
2022-11-02 15:00:00,0.012006004556964989
2022-11-03 15:00:00,-0.008132160129964427
2022-11-04 15:00:00,0.032697746970130614
2022-11-07 15:00:00,0.0021561251766775147
2022-11-08 15:00:00,-0.006879458572942476
2022-11-09 15:00:00,-0.009349602679159519
2022-11-10 15:00:00,-0.007695158650807943
2022-11-11 15:00:00,0.027878156279349087
2022-11-14 15:00:00,0.001472479942726812
2022-11-15 15:00:00,0.01896551810480762
2022-11-16 15:00:00,-0.008169406063560758
2022-11-17 15:00:00,-0.004101278276369302
2022-11-18 15:00:00,-0.0044768013106154525
2022-11-21 15:00:00,-0.008533766824568079
2022-11-22 15:00:00,0.00011827672875641682
2022-11-23 15:00:00,0.001049455817631495
2022-11-24 15:00:00,-0.004430998497507055
2022-11-25 15:00:00,0.005049020069749721
2022-11-28 15:00:00,-0.011264967914943247
2022-11-29 15:00:00,0.030852537193941654
2022-11-30 15:00:00,0.0011989588253098482
2022-12-01 15:00:00,0.010830990051612588
2022-12-02 15:00:00,-0.006116126998761184
2022-12-05 15:00:00,0.01961486021588832
2022-12-06 15:00:00,0.00540224738254369
2022-12-07 15:00:00,-0.0024587987408591916
2022-12-08 15:00:00,0.00018666440112813376
2022-12-09 15:00:00,0.009866791096479144
2022-12-12 15:00:00,-0.011205143497738379
2022-12-13 15:00:00,-0.001963351795129964
2022-12-14 15:00:00,0.0023327783721405204
2022-12-15 15:00:00,-0.0007325622583731484
2022-12-16 15:00:00,0.0005664237130245109
2022-12-19 15:00:00,-0.015428122866997795
2022-12-20 15:00:00,-0.0164910763985201
2022-12-21 15:00:00,0.0003972559747902338
2022-12-22 15:00:00,0.0014331144676684726
2022-12-23 15:00:00,-0.0020357515638571577
2022-12-26 15:00:00,0.003988774100372572
2022-12-27 15:00:00,0.011542976567096463
2022-12-28 15:00:00,-0.004267032661205872
2022-12-29 15:00:00,-0.003762000859460879
2022-12-30 15:00:00,0.0038719883033704328
2023-01-03 15:00:00,0.00420117212531812
2023-01-04 15:00:00,0.0012985161755223462
2023-01-05 15:00:00,0.019427566417087982
2023-01-06 15:00:00,0.003102017745297392
2023-01-09 15:00:00,0.008096382898211019
2023-01-10 15:00:00,0.0010849664186434183
2023-01-11 15:00:00,-0.0018526070251561055
2023-01-12 15:00:00,0.0019546732171065173
2023-01-13 15:00:00,0.014064171128318481
2023-01-16 15:00:00,0.015606581540854814
2023-01-17 15:00:00,-0.00017450609711644471
2023-01-18 15:00:00,-0.0016745212547623067
2023-01-19 15:00:00,0.00622068882263993
2023-01-20 15:00:00,0.006140267738194982
2023-01-30 15:00:00,0.004739489048342094
2023-01-31 15:00:00,-0.010588799539195337
2023-02-01 15:00:00,0.00940022533366447
2023-02-02 15:00:00,-0.0035233878365843463
2023-02-03 15:00:00,-0.009451324782877246
2023-02-06 15:00:00,-0.013220392666958292
2023-02-07 15:00:00,0.001799809091433735
2023-02-08 15:00:00,-0.0044189956435068956
2023-02-09 15:00:00,0.013423333161847628
2023-02-10 15:00:00,-0.005942302764571972
2023-02-13 15:00:00,0.009074887848814717
2023-02-14 15:00:00,0.00041418350438560125
2023-02-15 15:00:00,-0.005210950007794479
2023-02-16 15:00:00,-0.007323951394689221
2023-02-17 15:00:00,-0.014408398354498475
2023-02-20 15:00:00,0.024534001304248543
2023-02-21 15:00:00,0.0026282877305414676
2023-02-22 15:00:00,-0.009025050372149734
2023-02-23 15:00:00,-0.0008045628793293957
2023-02-24 15:00:00,-0.010381157849788436
2023-02-27 15:00:00,-0.004235682449966083
2023-02-28 15:00:00,0.00633414579453162
2023-03-01 15:00:00,0.014125416729256823
2023-03-02 15:00:00,-0.002230174573591648
2023-03-03 15:00:00,0.00311180578597825
2023-03-06 15:00:00,-0.005215066569927429
2023-03-07 15:00:00,-0.014640581812135567
2023-03-08 15:00:00,-0.003641575529102492
2023-03-09 15:00:00,-0.0035341644448412257
2023-03-10 15:00:00,-0.013113746394299963
2023-03-13 15:00:00,0.010473754461405749
2023-03-14 15:00:00,-0.005984604431477081
2023-03-15 15:00:00,0.0005537185826691715
